,job_id,company_name,industry,job_title,skills_required,experience_level,employment_type,location,posted_date,company_size,tools_preferred,salary_min_usd,salary_max_usd
716,717,Meadows Group,Retail,Data Scientist,"AWS, Flask, Keras, Hugging Face, NumPy, Scikit-learn",Senior,Internship,"Joshuamouth, TN",2023-10-30,Large,LangChain,143864.0,189293.0
717,718,Thompson-Patterson,Retail,AI Researcher,"AWS, Hugging Face, GCP, Power BI, Keras",Mid,Internship,"Michaelville, BG",2024-09-15,Large,"TensorFlow, PyTorch, FastAPI",119984.0,170149.0
718,719,"Edwards, Moore and Miller",E-commerce,Data Analyst,"GCP, R, Reinforcement Learning, PyTorch, Hugging Face, Excel",Senior,Full-time,"North Justinmouth, MG",2024-07-30,Startup,MLflow,84432.0,151643.0
719,720,Martinez and Sons,Tech,NLP Engineer,"PyTorch, GCP, Keras, NumPy, Flask",Entry,Full-time,"Cooperport, WS",2025-05-05,Startup,"MLflow, TensorFlow",78737.0,137073.0
720,721,Shepard-Kelly,Automotive,Data Analyst,"TensorFlow, MLflow, C++, Flask, SQL, GCP",Entry,Internship,"New Susan, FJ",2024-09-26,Mid,"BigQuery, MLflow",125708.0,211610.0
721,722,Lambert Inc,Healthcare,ML Engineer,"C++, Pandas, Flask, Hugging Face, Excel",Mid,Remote,"West Ericshire, ZA",2024-02-17,Large,"MLflow, BigQuery",66588.0,150410.0
722,723,"Blankenship, Greer and Hernandez",Education,Data Analyst,"R, CUDA, Pandas, TensorFlow, Azure, PyTorch",Senior,Contract,"Port Jessica, PG",2023-12-04,Large,"KDB+, LangChain",54873.0,128753.0
723,724,Benson LLC,Automotive,Computer Vision Engineer,"Scikit-learn, TensorFlow, PyTorch, Python",Senior,Internship,"Curtischester, MN",2025-06-21,Mid,"MLflow, FastAPI",148303.0,168698.0
724,725,Martinez-Braun,Tech,AI Researcher,"TensorFlow, GCP, Python",Mid,Full-time,"Lake Patricia, VC",2024-01-24,Mid,BigQuery,41869.0,122449.0
725,726,Powell-Moreno,Retail,Data Analyst,"FastAPI, Hugging Face, R, Keras, NumPy, PyTorch",Entry,Full-time,"South Jamesstad, MV",2024-11-11,Large,"BigQuery, KDB+",108841.0,170869.0
726,727,Pitts-Fuentes,Healthcare,ML Engineer,"Keras, Scikit-learn, R, Flask, Python, FastAPI",Mid,Remote,"Matthewmouth, DK",2024-09-08,Large,"KDB+, PyTorch, FastAPI",114726.0,168511.0
727,728,Allen Ltd,Healthcare,Quant Researcher,"Azure, PyTorch, CUDA, TensorFlow, Flask",Senior,Internship,"Cruzmouth, MY",2025-01-20,Mid,"PyTorch, TensorFlow",80878.0,167444.0
728,729,"Anderson, Reyes and Perez",Automotive,NLP Engineer,"Pandas, Azure, Power BI",Mid,Remote,"Smithview, BS",2025-09-11,Mid,"PyTorch, Scikit-learn, MLflow",58935.0,111154.0
729,730,Boyd-Brooks,E-commerce,ML Engineer,"Reinforcement Learning, NumPy, LangChain, GCP",Entry,Full-time,"Gamblemouth, TH",2024-03-31,Startup,"PyTorch, KDB+",122431.0,210032.0
730,731,Hill LLC,Education,Quant Researcher,"Excel, Hugging Face, TensorFlow",Mid,Full-time,"West Mary, MZ",2025-06-23,Mid,"LangChain, PyTorch",102648.0,115973.0
731,732,Oconnor-Russell,Retail,AI Product Manager,"AWS, MLflow, CUDA, FastAPI, Keras, Reinforcement Learning",Senior,Full-time,"South Tarabury, GT",2025-05-22,Large,"PyTorch, KDB+",61585.0,79010.0
732,733,Jensen-Adams,Education,AI Product Manager,"Pandas, TensorFlow, NumPy",Entry,Remote,"New Bethburgh, IL",2024-01-05,Mid,"TensorFlow, FastAPI, LangChain",53822.0,122124.0
733,734,Smith-Coleman,E-commerce,ML Engineer,"NumPy, SQL, Flask, Power BI, GCP",Senior,Remote,"Lake Scottfort, GN",2023-11-22,Startup,"Scikit-learn, MLflow, BigQuery",107790.0,178747.0
734,735,"Rose, Johnson and Cook",Healthcare,Data Scientist,"PyTorch, AWS, Flask, Scikit-learn",Entry,Full-time,"West Mariaberg, HU",2024-12-16,Mid,"BigQuery, TensorFlow",138168.0,154475.0
735,736,Davies-Vazquez,Finance,Computer Vision Engineer,"Excel, Power BI, C++, R, Hugging Face, SQL",Entry,Remote,"Karenborough, LK",2024-03-25,Startup,"FastAPI, BigQuery",129072.0,155706.0
736,737,"Frazier, Torres and Humphrey",Finance,Computer Vision Engineer,"Python, R, Flask",Mid,Contract,"Michaelstad, HN",2024-06-23,Startup,"TensorFlow, KDB+",117435.0,157783.0
737,738,Chen and Sons,Education,Data Scientist,"PyTorch, SQL, CUDA, Excel",Mid,Full-time,"South Kristymouth, SI",2024-05-13,Large,"KDB+, BigQuery",104274.0,137730.0
738,739,"Kramer, Mccall and Simpson",Retail,ML Engineer,"Python, Excel, MLflow",Senior,Contract,"Brianfort, BD",2025-03-29,Startup,"TensorFlow, LangChain",72786.0,95785.0
739,740,Lee LLC,E-commerce,AI Product Manager,"NumPy, R, Reinforcement Learning, Pandas, AWS, SQL",Mid,Remote,"Watkinston, MM",2024-04-14,Large,"MLflow, BigQuery, KDB+",108949.0,171824.0
740,741,Bennett-Johnson,Finance,AI Researcher,"CUDA, GCP, Flask, Excel",Senior,Contract,"West Katherineview, GR",2024-04-14,Startup,"BigQuery, LangChain",89875.0,110549.0
741,742,Butler-Reese,Finance,ML Engineer,"TensorFlow, C++, Excel, LangChain, Power BI, Azure",Senior,Internship,"Port Connieville, FR",2024-03-28,Large,FastAPI,146648.0,220198.0
742,743,Hernandez-Schwartz,Automotive,Computer Vision Engineer,"PyTorch, Power BI, LangChain, Keras",Senior,Contract,"South Annafort, KI",2024-03-17,Startup,"LangChain, MLflow, FastAPI",55334.0,92646.0
743,744,"Reynolds, James and Holland",Healthcare,AI Researcher,"FastAPI, Pandas, CUDA, C++, AWS, Hugging Face",Entry,Remote,"Wrightton, NL",2024-09-01,Startup,"MLflow, PyTorch, TensorFlow",121991.0,217004.0
744,745,Peterson Inc,Healthcare,AI Product Manager,"Excel, NumPy, C++, Pandas",Entry,Internship,"Michaelmouth, BH",2025-05-20,Startup,"KDB+, PyTorch",137005.0,199493.0
745,746,"Johnson, Gomez and Simpson",Retail,ML Engineer,"TensorFlow, Hugging Face, R",Mid,Remote,"Yangstad, BE",2024-12-13,Mid,Scikit-learn,137915.0,213509.0
746,747,"Hughes, Hoover and Reyes",Education,Data Scientist,"GCP, SQL, NumPy, Python, Azure",Mid,Remote,"South Jason, SY",2025-08-04,Startup,"MLflow, FastAPI, PyTorch",93505.0,184085.0
747,748,Ibarra-Garcia,Finance,NLP Engineer,"Hugging Face, SQL, Azure, LangChain, AWS, NumPy",Senior,Remote,"Armstrongburgh, LR",2024-11-05,Mid,"BigQuery, TensorFlow",146642.0,193936.0
748,749,Stafford Ltd,Retail,AI Researcher,"C++, Keras, SQL, R, AWS",Senior,Contract,"Lake Andrewstad, PG",2025-02-21,Mid,"KDB+, Scikit-learn",53382.0,107955.0
749,750,Roberts-Green,Education,AI Product Manager,"Pandas, GCP, Azure, LangChain, CUDA",Mid,Full-time,"Jonesmouth, ER",2024-11-22,Startup,KDB+,111712.0,179464.0
750,751,Graham-Cruz,Retail,NLP Engineer,"R, Azure, Hugging Face, C++, PyTorch, AWS",Mid,Full-time,"Port Pamela, BO",2024-07-09,Mid,"PyTorch, BigQuery, TensorFlow",45412.0,84249.0
751,752,"Hernandez, Carrillo and Garza",Retail,Computer Vision Engineer,"NumPy, Azure, PyTorch, Python, Pandas, R",Entry,Full-time,"East Glennville, MH",2024-08-31,Mid,TensorFlow,96319.0,193004.0
752,753,"Kelley, Mathews and Serrano",Tech,Computer Vision Engineer,"Power BI, R, NumPy",Entry,Contract,"Whitestad, TV",2025-05-25,Mid,"PyTorch, KDB+, BigQuery",132679.0,198491.0
753,754,Norton-White,Tech,ML Engineer,"Azure, MLflow, Scikit-learn, TensorFlow",Mid,Contract,"Bishopstad, MU",2025-04-30,Large,"KDB+, PyTorch, TensorFlow",108752.0,184389.0
754,755,Leonard-Cooper,Retail,ML Engineer,"TensorFlow, LangChain, Hugging Face",Senior,Internship,"South Nicolasshire, NA",2024-10-28,Large,"Scikit-learn, KDB+, FastAPI",146465.0,217937.0
755,756,"Patel, Davis and Anderson",E-commerce,Computer Vision Engineer,"Scikit-learn, LangChain, Power BI, TensorFlow",Entry,Contract,"Port Kevin, FJ",2024-08-11,Startup,FastAPI,148789.0,213319.0
756,757,"White, Valencia and Humphrey",Education,ML Engineer,"TensorFlow, CUDA, Excel, C++, Pandas",Entry,Internship,"West Lori, VA",2024-08-31,Startup,"FastAPI, MLflow",115045.0,199831.0
757,758,Taylor PLC,Automotive,Data Analyst,"GCP, Keras, Hugging Face, TensorFlow, SQL",Senior,Internship,"West Whitney, BW",2023-12-25,Large,PyTorch,135301.0,224073.0
758,759,White-Hayes,Education,NLP Engineer,"LangChain, Hugging Face, NumPy",Entry,Full-time,"West William, MM",2025-03-29,Mid,"KDB+, Scikit-learn",77322.0,156137.0
759,760,Hill Inc,Healthcare,ML Engineer,"Excel, PyTorch, TensorFlow",Senior,Contract,"West Margaretland, SI",2024-07-16,Large,TensorFlow,87528.0,177503.0
760,761,Mcdowell-Thompson,E-commerce,Computer Vision Engineer,"Python, LangChain, SQL, TensorFlow, Excel",Mid,Full-time,"Nathanville, GH",2024-08-08,Startup,TensorFlow,100842.0,113216.0
761,762,Hampton-Brooks,Tech,AI Product Manager,"SQL, CUDA, Flask, MLflow, TensorFlow",Mid,Full-time,"North Sheryltown, IQ",2024-11-04,Mid,"Scikit-learn, FastAPI, LangChain",95461.0,161157.0
762,763,Hartman Inc,E-commerce,Data Scientist,"Excel, Azure, FastAPI, LangChain, GCP",Entry,Remote,"Shannonfort, ZM",2023-09-30,Large,"Scikit-learn, LangChain, FastAPI",40926.0,133520.0
763,764,"Gray, Gonzalez and Moore",Automotive,AI Researcher,"PyTorch, Excel, CUDA, Keras",Mid,Remote,"Susanland, JO",2024-04-01,Mid,"LangChain, FastAPI",145229.0,207174.0
764,765,Mcgee and Sons,Tech,NLP Engineer,"MLflow, AWS, CUDA, Hugging Face, FastAPI, NumPy",Mid,Internship,"Lopezville, TW",2024-02-04,Mid,"FastAPI, KDB+",56261.0,138738.0
765,766,Zimmerman-Becker,Finance,AI Product Manager,"PyTorch, Hugging Face, MLflow, R, Keras, Reinforcement Learning",Entry,Contract,"Jamiestad, KE",2024-09-22,Large,"BigQuery, PyTorch, TensorFlow",123318.0,209284.0
766,767,Bray-Hayden,Finance,ML Engineer,"Pandas, CUDA, GCP, TensorFlow",Entry,Contract,"Cruzhaven, KI",2024-11-22,Startup,BigQuery,48577.0,77587.0
767,768,"Adams, Mitchell and Stanley",E-commerce,Data Analyst,"MLflow, Power BI, Pandas, SQL",Senior,Full-time,"South Marissa, CZ",2025-07-25,Large,Scikit-learn,45866.0,83992.0
768,769,Cameron Group,Automotive,Quant Researcher,"PyTorch, AWS, SQL",Senior,Remote,"Franciscofort, MT",2023-09-27,Mid,"FastAPI, BigQuery",82486.0,107941.0
769,770,Crawford Ltd,Tech,Data Analyst,"Excel, NumPy, R, TensorFlow",Senior,Contract,"East Brian, UZ",2024-02-24,Large,PyTorch,97109.0,162991.0
770,771,"Nunez, Reed and Dominguez",Finance,Data Analyst,"Excel, Pandas, AWS, MLflow",Senior,Full-time,"Port Stacyville, AO",2023-12-09,Mid,"KDB+, MLflow, TensorFlow",68376.0,111383.0
771,772,Martinez-Jacobs,Automotive,AI Researcher,"Keras, Flask, NumPy",Senior,Full-time,"North Josephhaven, CZ",2025-06-09,Mid,"FastAPI, KDB+, MLflow",112752.0,194703.0
772,773,Smith-Jones,Automotive,Quant Researcher,"Reinforcement Learning, Power BI, SQL, MLflow, Excel, Scikit-learn",Entry,Contract,"Ramirezville, IT",2024-10-12,Startup,"Scikit-learn, MLflow",126011.0,222919.0
773,774,Davis Inc,Tech,AI Product Manager,"SQL, AWS, Python",Mid,Contract,"Lake Reneefurt, NG",2025-08-09,Startup,"Scikit-learn, BigQuery",143118.0,197899.0
774,775,Taylor and Sons,Finance,ML Engineer,"AWS, GCP, Reinforcement Learning, Pandas, C++, NumPy",Entry,Full-time,"West Robertborough, UG",2024-08-30,Mid,LangChain,80005.0,164440.0
775,776,Burns-Lewis,Tech,ML Engineer,"R, Azure, Python",Senior,Contract,"West Austinland, JO",2024-11-18,Startup,"BigQuery, KDB+",65236.0,112321.0
776,777,Khan Inc,Retail,Quant Researcher,"Scikit-learn, Reinforcement Learning, Pandas, LangChain, Python, CUDA",Senior,Full-time,"Ashleyview, KR",2025-06-03,Startup,"KDB+, Scikit-learn",106312.0,133726.0
777,778,"Hall, Golden and Randall",Healthcare,Quant Researcher,"Hugging Face, LangChain, Keras, NumPy",Mid,Full-time,"North Susanfort, CO",2023-09-26,Startup,"FastAPI, KDB+",70970.0,130168.0
778,779,Anderson Inc,Tech,AI Researcher,"NumPy, LangChain, MLflow, CUDA, TensorFlow",Mid,Contract,"East Alyssaland, SM",2024-01-21,Startup,MLflow,79563.0,160638.0
779,780,Harris and Sons,E-commerce,Data Analyst,"NumPy, Python, Pandas",Entry,Internship,"Amandabury, GW",2025-05-26,Mid,"PyTorch, Scikit-learn, BigQuery",142504.0,235377.0
780,781,"Thomas, Horton and Evans",Retail,Computer Vision Engineer,"MLflow, Keras, Hugging Face, Scikit-learn, R",Mid,Contract,"Ellisonland, LI",2025-02-04,Large,TensorFlow,134914.0,192870.0
781,782,Lee Group,Automotive,NLP Engineer,"MLflow, Scikit-learn, SQL",Senior,Full-time,"North Hollyport, JP",2025-06-23,Startup,FastAPI,110442.0,136014.0
782,783,Coleman-Brown,Tech,Data Scientist,"TensorFlow, Reinforcement Learning, Python, AWS, Pandas, Power BI",Mid,Full-time,"South Brooketon, LT",2024-08-11,Large,"TensorFlow, KDB+, Scikit-learn",108092.0,149127.0
783,784,"Walker, Miller and Williams",Automotive,Data Analyst,"NumPy, FastAPI, PyTorch",Entry,Internship,"New Jonathanview, ME",2023-11-14,Startup,"KDB+, TensorFlow, Scikit-learn",130779.0,223455.0
784,785,Graham Group,Automotive,AI Researcher,"TensorFlow, MLflow, SQL, Flask, CUDA, C++",Mid,Full-time,"South Marcport, NI",2023-10-17,Large,"KDB+, PyTorch",91255.0,112451.0
785,786,Wilcox-Orozco,Retail,Data Scientist,"LangChain, Hugging Face, Excel, Reinforcement Learning, Python",Entry,Internship,"Stuartbury, DM",2023-09-25,Large,"TensorFlow, BigQuery",90879.0,135247.0
786,787,Fry-Sanders,Finance,Quant Researcher,"Excel, Pandas, NumPy, Azure",Mid,Internship,"Port Christinaburgh, TV",2024-09-16,Mid,FastAPI,115822.0,145532.0
787,788,"Herrera, Dean and Wright",Retail,AI Researcher,"Power BI, C++, Excel, PyTorch, Pandas",Mid,Contract,"Roachchester, VU",2024-10-23,Mid,"MLflow, LangChain, Scikit-learn",83481.0,125210.0
788,789,Black Ltd,Education,ML Engineer,"LangChain, Flask, Pandas",Senior,Full-time,"Angelafurt, GN",2024-09-06,Startup,BigQuery,99587.0,178090.0
789,790,Maldonado-Reyes,E-commerce,AI Product Manager,"NumPy, MLflow, TensorFlow, GCP, Reinforcement Learning, R",Mid,Internship,"Nicholasstad, NO",2023-11-20,Mid,"Scikit-learn, FastAPI",58111.0,109668.0
790,791,Jones-Jordan,Tech,ML Engineer,"Hugging Face, PyTorch, CUDA, MLflow",Senior,Contract,"Walkerport, NR",2025-04-01,Large,"Scikit-learn, TensorFlow, MLflow",43453.0,96389.0
791,792,Stafford-Fuller,E-commerce,Computer Vision Engineer,"MLflow, Pandas, GCP",Entry,Remote,"New Danielville, ZA",2024-08-14,Large,"PyTorch, KDB+",118748.0,154255.0
792,793,"Dickerson, Tate and Mason",Retail,AI Product Manager,"Python, C++, CUDA, Excel, SQL, TensorFlow",Entry,Internship,"Booneshire, FI",2025-09-11,Large,"LangChain, KDB+, BigQuery",78422.0,107540.0
793,794,Anderson-Glenn,Education,AI Researcher,"NumPy, C++, Flask, AWS, Power BI",Entry,Internship,"Jessemouth, MK",2024-10-19,Startup,"MLflow, LangChain, Scikit-learn",112925.0,176100.0
794,795,"Elliott, Campbell and Moore",Retail,Data Analyst,"AWS, Excel, NumPy, Flask, TensorFlow, Keras",Entry,Internship,"Harriston, GE",2023-11-02,Startup,"Scikit-learn, BigQuery",117216.0,164983.0
795,796,"Garcia, Murphy and Clark",Retail,Data Scientist,"Scikit-learn, NumPy, Reinforcement Learning, C++, LangChain",Mid,Contract,"Payneburgh, BS",2024-10-28,Startup,"BigQuery, TensorFlow",108484.0,157131.0
796,797,Allen-Sutton,Tech,Quant Researcher,"TensorFlow, R, Python",Senior,Internship,"South Kaitlyn, BF",2024-04-08,Mid,"MLflow, KDB+",77543.0,158349.0
797,798,"Snow, Welch and Meyer",Finance,AI Researcher,"NumPy, TensorFlow, CUDA",Entry,Remote,"South Thomasbury, NA",2024-11-27,Mid,"FastAPI, LangChain, PyTorch",41105.0,131816.0
798,799,Farley LLC,Retail,ML Engineer,"Reinforcement Learning, Flask, TensorFlow",Entry,Remote,"Garciaberg, VE",2025-05-11,Large,FastAPI,119337.0,197693.0
799,800,Smith Group,Automotive,Quant Researcher,"SQL, TensorFlow, CUDA",Mid,Contract,"East Nicholas, BT",2025-03-11,Large,MLflow,110827.0,196005.0
800,801,Suarez Group,Education,NLP Engineer,"Flask, C++, LangChain, AWS, Keras, GCP",Mid,Contract,"Coxland, CV",2025-03-15,Startup,"FastAPI, LangChain",68942.0,151892.0
801,802,"Haas, Bryant and Scott",Automotive,Data Analyst,"Reinforcement Learning, C++, MLflow",Mid,Remote,"Connorport, BI",2024-01-06,Large,"FastAPI, LangChain",132080.0,194071.0
802,803,Hernandez-Rodriguez,Retail,Data Scientist,"GCP, C++, CUDA, LangChain",Entry,Full-time,"Jesseshire, GY",2025-06-14,Large,"TensorFlow, FastAPI",78884.0,141741.0
803,804,"Robbins, Hall and Barnett",Automotive,Computer Vision Engineer,"Keras, R, CUDA, NumPy",Entry,Internship,"Lake Sarabury, JO",2023-11-16,Large,"Scikit-learn, TensorFlow",109567.0,153916.0
804,805,Johnson-Kelly,Healthcare,AI Researcher,"NumPy, Reinforcement Learning, FastAPI, GCP, AWS",Entry,Internship,"Lake Vickibury, MG",2025-03-04,Mid,TensorFlow,48357.0,117638.0
805,806,"Cardenas, Kemp and Roberts",Tech,Computer Vision Engineer,"R, Pandas, Flask",Mid,Contract,"Lake Moniquemouth, PL",2023-11-08,Large,FastAPI,99903.0,116196.0
806,807,Henry-Mason,Automotive,Computer Vision Engineer,"SQL, GCP, Reinforcement Learning, Python, Power BI, R",Mid,Full-time,"Bentonhaven, KR",2025-04-23,Large,MLflow,84022.0,154182.0
807,808,Miller PLC,Healthcare,NLP Engineer,"TensorFlow, Reinforcement Learning, Python, C++, CUDA",Entry,Remote,"Lake Jamestown, MU",2024-04-19,Mid,"PyTorch, TensorFlow, Scikit-learn",90182.0,127387.0
808,809,Hopkins-Smith,Retail,ML Engineer,"PyTorch, Azure, GCP, Python, AWS, Power BI",Senior,Full-time,"Pricefurt, ZW",2025-02-07,Startup,BigQuery,63292.0,75056.0
809,810,Miller-Riley,Automotive,AI Product Manager,"Keras, Reinforcement Learning, MLflow",Entry,Full-time,"Smithstad, NG",2025-06-02,Mid,KDB+,55596.0,70304.0
810,811,Bauer Group,E-commerce,ML Engineer,"PyTorch, Keras, R, Excel",Entry,Remote,"Hortonbury, BR",2024-11-07,Mid,"MLflow, PyTorch",98886.0,175351.0
811,812,Downs-Griffin,Tech,Quant Researcher,"Excel, C++, Hugging Face, R",Senior,Full-time,"Austinport, PL",2023-10-23,Startup,"TensorFlow, MLflow, Scikit-learn",95671.0,135465.0
812,813,"Hunt, Ortiz and Erickson",E-commerce,AI Product Manager,"LangChain, Azure, Python",Senior,Internship,"Lake Laurenville, IS",2024-09-08,Startup,"KDB+, PyTorch, FastAPI",54859.0,114121.0
813,814,"Sanchez, Jackson and Fernandez",Tech,Computer Vision Engineer,"SQL, FastAPI, Excel, Keras",Entry,Internship,"Lake Antonio, TR",2024-05-30,Startup,"Scikit-learn, MLflow",84637.0,101116.0
814,815,Ward LLC,Automotive,Quant Researcher,"Keras, C++, Pandas, CUDA, LangChain",Senior,Remote,"North Shawnside, BT",2024-02-03,Large,"FastAPI, KDB+, Scikit-learn",68935.0,104191.0
815,816,"James, Pearson and Roth",Healthcare,Computer Vision Engineer,"Flask, TensorFlow, SQL, Pandas",Mid,Internship,"Bentleyville, FI",2024-01-20,Large,"BigQuery, FastAPI, LangChain",65508.0,132502.0
816,817,Woodard Inc,Retail,AI Product Manager,"Pandas, NumPy, Excel",Mid,Internship,"Mcphersonbury, SM",2024-03-18,Mid,TensorFlow,56129.0,112048.0
817,818,Perry-Mcmahon,Finance,ML Engineer,"SQL, Power BI, Reinforcement Learning, Keras",Mid,Contract,"Knightville, CR",2024-10-13,Large,"Scikit-learn, TensorFlow, FastAPI",85447.0,134543.0
818,819,"Galloway, Jordan and Cox",Retail,AI Researcher,"MLflow, SQL, Excel",Mid,Contract,"North Tina, NG",2024-04-23,Mid,"FastAPI, LangChain, TensorFlow",130152.0,188601.0
819,820,Jensen-Harris,Retail,Data Analyst,"Excel, GCP, Reinforcement Learning, Hugging Face, CUDA, Python",Entry,Remote,"South Patriciaburgh, TT",2025-04-09,Startup,"Scikit-learn, KDB+",141832.0,204974.0
820,821,Hurley Ltd,E-commerce,Data Analyst,"Power BI, MLflow, Reinforcement Learning",Entry,Full-time,"West Timothystad, ZM",2025-01-11,Large,"KDB+, PyTorch",146129.0,175662.0
821,822,Waters Group,Retail,ML Engineer,"R, Pandas, NumPy",Senior,Full-time,"Port Ryan, GM",2023-11-17,Large,TensorFlow,96885.0,106999.0
822,823,Curry PLC,Finance,Quant Researcher,"NumPy, Excel, Reinforcement Learning, Python, SQL",Entry,Remote,"Port Rebeccahaven, MN",2025-05-04,Large,KDB+,104902.0,195443.0
823,824,Reynolds-Castillo,Healthcare,AI Researcher,"NumPy, Flask, C++",Entry,Contract,"Josephfort, KN",2024-08-02,Large,PyTorch,90748.0,177223.0
824,825,"Gordon, Rose and Byrd",Retail,AI Researcher,"MLflow, Power BI, Keras, Flask, CUDA",Mid,Full-time,"South Alexis, CV",2024-04-10,Mid,"Scikit-learn, KDB+, BigQuery",88375.0,109142.0
825,826,"Andersen, Rose and Scott",Healthcare,AI Product Manager,"Scikit-learn, TensorFlow, Excel, CUDA",Mid,Contract,"Port Justinfort, NR",2023-11-20,Startup,"MLflow, PyTorch, FastAPI",70090.0,136849.0
826,827,Ross Group,E-commerce,AI Product Manager,"LangChain, NumPy, C++",Entry,Contract,"South Joelport, AU",2024-04-14,Startup,"PyTorch, TensorFlow, KDB+",95361.0,189634.0
827,828,"Myers, Bradley and Gilmore",Finance,NLP Engineer,"GCP, CUDA, NumPy, Azure",Mid,Remote,"Charlesside, MH",2024-06-12,Startup,PyTorch,41043.0,121192.0
828,829,Mack and Sons,Automotive,AI Researcher,"Reinforcement Learning, NumPy, Power BI",Senior,Internship,"North Jayberg, PY",2025-01-25,Mid,"MLflow, BigQuery",51739.0,81068.0
829,830,Bartlett PLC,Education,Computer Vision Engineer,"FastAPI, NumPy, Excel, Flask",Mid,Remote,"West Bailey, BE",2023-09-28,Mid,"PyTorch, Scikit-learn, TensorFlow",136245.0,158942.0
830,831,Thompson LLC,Education,Data Scientist,"FastAPI, NumPy, Reinforcement Learning, Pandas, R",Mid,Remote,"Hortonmouth, MX",2024-12-06,Large,"TensorFlow, FastAPI",94816.0,180325.0
831,832,"Crawford, Schmidt and Gonzalez",Retail,AI Product Manager,"LangChain, PyTorch, Scikit-learn, NumPy, SQL, Flask",Entry,Internship,"Whitneyport, TN",2023-10-05,Startup,"Scikit-learn, KDB+",139236.0,202150.0
832,833,"Watson, Richardson and Baker",Retail,AI Researcher,"Keras, Scikit-learn, Pandas",Mid,Remote,"Hamiltonville, VE",2024-10-11,Mid,"BigQuery, PyTorch, MLflow",67231.0,93957.0
833,834,"Ruiz, Johnson and Christensen",E-commerce,ML Engineer,"Pandas, LangChain, AWS, Hugging Face",Entry,Contract,"Port Shane, ML",2024-08-09,Mid,LangChain,137964.0,170457.0
